k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
1972,1167,156.0861792119566,156.63987928763896,157.41944877147895,428690,0.24497866312686423,8,0.399068491
1973,1168,156.1253512465073,156.68632346023833,157.4593573660538,429717,0.3217505543966423,9,0.397900053
1974,1168,156.159969529288,156.73276763283766,157.49925584822617,430304,0.24497866312686423,9,0.397231326
1975,1169,156.1991415638387,156.779211805437,157.53914422567925,431364,0.3217505543966423,10,0.398122845
1976,1173,156.2337598466194,156.8256559780363,157.57902250608652,433822,0.24497866312686423,9,0.40164185
1977,1177,156.2729318811701,156.87210015063565,157.61889069711182,436425,0.3217505543966423,10,0.390366523
1978,1178,156.31210391572085,156.8883571339302,157.65874880640922,437451,0.3217505543966423,11,0.407637275
1979,1179,156.35127595027154,156.90461411722478,157.69859684162319,438483,0.3217505543966423,11,0.408040397
1980,1178,156.3904479848223,156.91779494775847,157.73843481038844,437864,0.3217505543966423,11,0.408999242
1981,1177,156.42962001937303,156.93097577829212,157.77826272033013,437315,0.3217505543966423,11,0.392023081
1982,1177,156.46879205392375,156.94415660882578,157.8180805790638,437908,0.3217505543966423,11,0.412355029
1983,1177,156.50796408847447,156.95733743935946,157.85788839419536,438511,0.3217505543966423,11,0.409001128
1984,1177,156.54713612302518,156.97359442265403,157.8976861733211,439102,0.3217505543966423,11,0.416940504
1985,1177,156.59186638743407,156.98985140594857,157.93747392402778,439705,0.3217505543966423,11,0.401421713
1986,1177,156.63659665184295,157.00610838924314,157.9772516538926,440294,0.3217505543966423,11,0.42598211
1987,1177,156.68132691625183,157.0223653725377,158.01701937048324,440896,0.3217505543966423,11,0.410481617
1988,1177,156.7252817078985,157.03554620307136,158.0567770813578,441508,0.3217505543966423,12,0.412632647
1989,1177,156.77001197230737,157.04872703360502,158.09652479406495,442100,0.3217505543966423,12,0.413846064
1990,1176,156.81474223671626,157.0619078641387,158.13626251614383,440719,0.3217505543966423,12,0.405033327
1991,1175,156.85871831879703,157.07508869467236,158.1759902551241,439907,0.3217505543966423,11,0.409918699
1992,1176,156.89789035334775,157.09134567796693,158.215708018526,441013,0.3217505543966423,12,0.415220673
1993,1177,156.93706238789844,157.10760266126147,158.2554158138603,442128,0.3217505543966423,12,0.413823296
1994,1178,156.97623442244918,157.13168877328636,158.29511364862844,443156,0.3217505543966423,12,0.413416751
1995,1179,157.01540645699993,157.15577488531122,158.3348015303223,444190,0.3217505543966423,12,0.428141593
1996,1179,157.05457849155064,157.17986099733608,158.37447946642448,444784,0.3217505543966423,12,0.417027458
1997,1179,157.09375052610136,157.20394710936097,158.41414746440822,445393,0.3217505543966423,12,0.431533138
1998,1179,157.13292256065208,157.22803322138586,158.45380553173732,445975,0.3217505543966423,12,0.408425851
1999,1179,157.17765282506096,157.25211933341072,158.49345367586633,446565,0.3217505543966423,12,0.433720066
2000,1180,157.21887510956847,157.2762054454356,158.53309190424042,447675,0.3217505543966423,12,0.418746314
2001,1181,157.2580471441192,157.30029155746047,158.57272022429552,448801,0.3217505543966423,12,0.421574243
2002,1180,157.29721917866993,157.34502182186935,158.6123386434582,448397,0.3217505543966423,12,0.434607815
2003,1179,157.33639121322065,157.38975208627824,158.65194716914579,448238,0.3217505543966423,12,0.420190484
2004,1179,157.37556324777137,157.43448235068715,158.69154580876634,448113,0.3217505543966423,12,0.420502045
2005,1179,157.42029351218025,157.479212615096,158.73113456971868,448120,0.3217505543966423,12,0.427252938
2006,1179,157.46502377658913,157.5239428795049,158.77071345939243,448722,0.3217505543966423,12,0.415275779
2007,1179,157.50039277432967,157.5686731439138,158.81028248516802,448206,0.24497866312686423,10,0.416850273
2008,1178,157.53956480888039,157.61340340832268,158.84984165441657,448680,0.3217505543966423,11,0.425950615
2009,1177,157.5741830916611,157.65813367273157,158.88939097450017,448864,0.24497866312686423,9,0.416005827
2010,1177,157.61335512621181,157.7078378780381,158.92893045277168,448656,0.3217505543966423,10,0.413842644
2011,1177,157.6479734089925,157.75754208334467,158.9684600965748,448471,0.24497866312686423,10,0.412260888
2012,1174,157.68714544354322,157.80724628865119,159.00797991324416,446842,0.3217505543966423,11,0.400253976
2013,1176,157.72631747809393,157.85695049395773,159.0474899101052,447415,0.3217505543966423,12,0.41094278
2014,1176,157.76548951264465,157.90665469926427,159.08699009447432,447994,0.3217505543966423,12,0.413166445
2015,1178,157.8046615471954,157.9563589045708,159.12648047365886,448143,0.3217505543966423,12,0.41225558
2016,1178,157.8438335817461,158.00606310987735,159.16596105495702,448054,0.3217505543966423,12,0.41107031
2017,1178,157.88300561629683,158.05576731518389,159.20543184565798,448001,0.3217505543966423,12,0.392562048
2018,1179,157.92217765084757,158.07985342720877,159.24489285304196,449022,0.3217505543966423,12,0.412783228
2019,1180,157.96134968539826,158.10393953923364,159.28434408438002,450059,0.3217505543966423,12,0.414418065
2020,1180,158.00607994980714,158.1280256512585,159.32378554693435,450633,0.3217505543966423,12,0.412357898
2021,1180,158.04730223431466,158.1521117632834,159.3632172479581,451213,0.3217505543966423,10,0.413543308
2022,1180,158.0861792119566,158.17619787530825,159.4026391946954,451796,0.24497866312686423,9,0.416840428
2023,1180,158.1253512465073,158.20028398733314,159.44205139438154,452385,0.3217505543966423,10,0.420553171
2024,1181,158.159969529288,158.224370099358,159.48145385424277,453480,0.24497866312686423,10,0.419238136
2025,1182,158.19914156383874,158.2484562113829,159.52084658149644,454598,0.3217505543966423,11,0.396972153
2026,1187,158.2337598466194,158.34896127477123,159.560229583351,456298,0.24497866312686423,10,0.418360865
2027,1190,158.2729318811701,158.44946633815957,159.59960286700604,456255,0.3217505543966423,11,0.40228614
2028,1189,158.31210391572083,158.5499714015479,159.6389664396522,452613,0.3217505543966423,12,0.417777414
2029,1192,158.35127595027154,158.65047646493625,159.6783203084713,451895,0.3217505543966423,12,0.419173325
2030,1193,158.3904479848223,158.68964849948696,159.71766448063633,452907,0.3217505543966423,12,0.419802312
2031,1194,158.42962001937303,158.72882053403768,159.7569989633114,453943,0.3217505543966423,12,0.418983568
2032,1197,158.46879205392375,158.78844553717065,159.79632376365183,455870,0.3217505543966423,12,0.423720388
2033,1200,158.50796408847447,158.84807054030367,159.83563888880414,457829,0.3217505543966423,12,0.424980807
2034,1199,158.54713612302518,158.86783537814077,159.87494434590604,457695,0.3217505543966423,12,0.411880537
2035,1198,158.59186638743407,158.88760021597787,159.91424014208653,457656,0.3217505543966423,12,0.427314961
2036,1197,158.63308867194158,158.90736505381497,159.95352628446574,457536,0.3217505543966423,11,0.408765143
2037,1198,158.6722607064923,158.92712989165204,159.9928027801552,458620,0.3217505543966423,11,0.425085849
2038,1198,158.71143274104304,158.986754894785,160.03206963625757,459214,0.3217505543966423,11,0.428768211
2039,1198,158.75060477559376,159.046379897918,160.07132685986693,459817,0.3217505543966423,11,0.42526122
2040,1198,158.78977681014447,159.08555193246875,160.11057445806856,460415,0.3217505543966423,11,0.427545646
2041,1198,158.83450707455336,159.1247239670195,160.1498124379391,461029,0.3217505543966423,11,0.42534021
2042,1198,158.87923733896224,159.16389600157018,160.18904080654653,461625,0.3217505543966423,11,0.431058086
2043,1198,158.91460633670278,159.20306803612092,160.2282595709502,462215,0.24497866312686423,9,0.429643179
2044,1198,158.9537783712535,159.26269303925395,160.26746873820073,462800,0.3217505543966423,10,0.43255792
2045,1198,158.98839665403418,159.3223180423869,160.30666831534023,463396,0.24497866312686423,10,0.431934939
2046,1197,159.0275686885849,159.342082880224,160.34585830940213,463957,0.3217505543966423,11,0.43326953
2047,1198,159.06218697136558,159.36184771806106,160.3850387274113,465105,0.24497866312686423,10,0.437535343
2048,1197,159.10135900591632,159.38161255589816,160.42420957638402,465649,0.3217505543966423,11,0.433147657
2049,1196,159.14053104046704,159.40137739373526,160.463370863328,465930,0.3217505543966423,12,0.436453647
2050,1199,159.17970307501776,159.46100239686822,160.50252259524243,468028,0.3217505543966423,12,0.43574539
2051,1202,159.21887510956847,159.52062740000125,160.5416647791179,470344,0.3217505543966423,12,0.43744043
2052,1203,159.2580471441192,159.55979943455193,160.58079742193655,471441,0.3217505543966423,12,0.438495238
2053,1204,159.29721917866993,159.59897146910268,160.61992053067198,472553,0.3217505543966423,12,0.433243829
2054,1204,159.33639121322065,159.62393689567446,160.6590341122893,472109,0.3217505543966423,12,0.441067828
2055,1204,159.37556324777137,159.64890232224627,160.69813817374518,471996,0.3217505543966423,12,0.437948383
2056,1204,159.42029351218025,159.6738677488181,160.73723272198777,472238,0.3217505543966423,12,0.438070745
2057,1203,159.46502377658913,159.69883317538992,160.77631776395683,471540,0.3217505543966423,12,0.438343613
2058,1204,159.50039277432967,159.7237986019617,160.81539330658362,472617,0.24497866312686423,9,0.44244998
2059,1203,159.5395648088804,159.74876402853354,160.85445935679104,472577,0.3217505543966423,10,0.441633401
2060,1203,159.5741830916611,159.77372945510533,160.89351592149353,471551,0.24497866312686423,10,0.441929526
2061,1203,159.61335512621181,159.79869488167716,160.93256300759722,470398,0.3217505543966423,10,0.438024232
2062,1202,159.64797340899247,159.81845971951424,160.9716006219998,470212,0.24497866312686423,10,0.440513012
2063,1201,159.6871454435432,159.83822455735134,161.01062877159066,470161,0.3217505543966423,11,0.441754505
2064,1200,159.72631747809393,159.8579893951884,161.0496474632507,469966,0.3217505543966423,12,0.439387387
2065,1201,159.76548951264465,159.87775423302548,161.08865670385265,471048,0.3217505543966423,12,0.439524555
2066,1200,159.8046615471954,159.8975190708626,161.12765650026083,471604,0.3217505543966423,12,0.442772019
2067,1201,159.8438335817461,159.9172839086997,161.1666468593313,472728,0.3217505543966423,12,0.443182404
2068,1200,159.88300561629683,159.9370487465368,161.20562778791182,473281,0.3217505543966423,12,0.445749966
2069,1199,159.92217765084757,159.95681358437386,161.24459929284183,473045,0.3217505543966423,12,0.446547829
2070,1199,159.96134968539826,159.99143186715455,161.28356138095253,472899,0.3217505543966423,12,0.444239795
2071,1199,160.00607994980714,160.0260501499352,161.32251405906692,472844,0.3217505543966423,12,0.431218375
2072,1196,160.04730223431466,160.06066843271591,161.3614573339997,470721,0.3217505543966423,11,0.439573584
2073,1198,160.08617921195656,160.09528671549657,161.40039121255737,470809,0.24497866312686423,10,0.437185235
2074,1200,160.1253512465073,160.12990499827725,161.43931570153822,467889,0.3217505543966423,10,0.423802597
2075,1202,160.159969529288,160.16452328105794,161.47823080773236,467785,0.24497866312686423,9,0.433064061
2076,1202,160.1991415638387,160.19914156383865,161.51713653792171,468521,0.3217505543966423,11,0.417337354
2077,1202,160.2337598466194,160.23375984661934,161.55603289888,468466,0.24497866312686423,10,0.433071326
2078,1203,160.2729318811701,160.27293188117005,161.59491989737288,469516,0.3217505543966423,11,0.436128262
2079,1204,160.31210391572083,160.31210391572077,161.6337975401578,470565,0.3217505543966423,12,0.435625198
2080,1204,160.35127595027154,160.35127595027149,161.67266583398407,471157,0.3217505543966423,12,0.433721615
2081,1204,160.3904479848223,160.3904479848222,161.71152478559293,471749,0.3217505543966423,12,0.425869679
2082,1204,160.42962001937303,160.42962001937292,161.75037440171752,472328,0.3217505543966423,12,0.426333773
2083,1204,160.46879205392375,160.46879205392366,161.78921468908288,472916,0.3217505543966423,12,0.440901052
2084,1205,160.50796408847447,160.5079640884744,161.828045654406,473999,0.3217505543966423,12,0.440765561
2085,1206,160.54713612302518,160.5471361230251,161.86686730439578,475101,0.3217505543966423,12,0.446038969
2086,1205,160.59186638743407,160.59186638743398,161.9056796457531,474657,0.3217505543966423,12,0.441409634
2087,1204,160.63308867194158,160.6365966518429,161.94448268517084,474263,0.3217505543966423,12,0.438352767
2088,1204,160.6722607064923,160.68132691625183,161.98327642933376,474388,0.3217505543966423,12,0.438077734
2089,1204,160.71143274104304,160.72605718066075,162.02206088491872,474853,0.3217505543966423,12,0.439305327
2090,1204,160.75060477559376,160.77078744506963,162.0608360585946,475449,0.3217505543966423,12,0.439278509
2091,1204,160.78977681014447,160.8155177094785,162.09960195702217,476189,0.3217505543966423,12,0.441324569
2092,1203,160.83450707455336,160.8602479738874,162.13835858685442,475753,0.3217505543966423,12,0.437483668
2093,1202,160.87923733896224,160.90497823829628,162.17710595473625,475227,0.3217505543966423,12,0.441864718
2094,1205,160.91460633670275,160.9646032414293,162.2158440673047,477194,0.24497866312686423,11,0.440524332
2095,1208,160.9537783712535,161.02422824456232,162.25457293118882,479199,0.3217505543966423,11,0.429423676
2096,1208,160.98839665403418,161.08385324769532,162.2932925530098,479788,0.24497866312686423,10,0.453289297
2097,1208,161.0275686885849,161.14347825082834,162.33200293938094,480370,0.3217505543966423,12,0.449053724
2098,1208,161.06218697136558,161.20310325396133,162.37070409690764,480950,0.24497866312686423,11,0.447877813
2099,1208,161.10135900591632,161.26272825709432,162.40939603218743,481526,0.3217505543966423,12,0.450033663
2100,1211,161.140531040467,161.32235326022732,162.44807875181,483599,0.3217505543966423,13,0.45078592
2101,1214,161.17970307501773,161.3819782633603,162.48675226235713,485801,0.3217505543966423,13,0.450798701
2102,1216,161.21887510956844,161.44258775015805,162.52541657040285,487304,0.3217505543966423,13,0.446962269
2103,1218,161.2580471441192,161.5031972369558,162.56407168251334,488837,0.3217505543966423,13,0.443330052
2104,1218,161.29721917866993,161.56380672375354,162.602717605247,489429,0.3217505543966423,13,0.458237388
2105,1218,161.33639121322062,161.6244162105513,162.64135434515435,490011,0.3217505543966423,13,0.453955301
2106,1218,161.37408187479193,161.68502569734903,162.67998190877825,490598,0.24497866312686423,8,0.45603712
2107,1218,161.41325390934264,161.74563518414678,162.71860030265373,491175,0.3217505543966423,9,0.456309081
2108,1220,161.44787219212336,161.80624467094452,162.75720953330804,492767,0.24497866312686423,8,0.457458382
2109,1222,161.48704422667407,161.86685415774227,162.79580960726076,494418,0.3217505543966423,9,0.466065578
2110,1210,161.52166250945476,162.00898978147322,162.8344005310237,482562,0.24497866312686423,8,0.448985562
2111,1209,161.56083454400547,162.0221706120069,162.87298231110097,481869,0.3217505543966423,9,0.447632254
2112,1208,161.59545282678616,162.03535144254056,162.911554953989,481094,0.24497866312686423,8,0.448773385
2113,1207,161.63462486133687,162.04853227307422,162.95011846617643,480636,0.3217505543966423,9,0.448020221
