File Path,k_value,Running_Time_Sec
output/summary/000372_s.txt,N/A,0.034798489
output/summary/000373_s.txt,N/A,0.034860787
output/summary/000374_s.txt,N/A,0.034705461
output/summary/000375_s.txt,N/A,0.035402056
output/summary/000376_s.txt,N/A,0.036329546
output/summary/000377_s.txt,N/A,0.036278354
output/summary/000378_s.txt,N/A,0.036861107
output/summary/000379_s.txt,N/A,0.036570568
output/summary/000380_s.txt,N/A,0.036419153
output/summary/000381_s.txt,N/A,0.036497375
output/summary/000382_s.txt,N/A,0.036357204
output/summary/000383_s.txt,N/A,0.036679381
output/summary/000384_s.txt,N/A,0.036274302
output/summary/000385_s.txt,N/A,0.036317394
output/summary/000386_s.txt,N/A,0.036504149
output/summary/000387_s.txt,N/A,0.036665412
output/summary/000388_s.txt,N/A,0.036878079
output/summary/000389_s.txt,N/A,0.036679171
output/summary/000390_s.txt,N/A,0.036529921
output/summary/000391_s.txt,N/A,0.036454632
output/summary/000392_s.txt,N/A,0.036739444
output/summary/000393_s.txt,N/A,0.03665766
output/summary/000394_s.txt,N/A,0.036479076
output/summary/000395_s.txt,N/A,0.036917958
output/summary/000396_s.txt,N/A,0.037185589
output/summary/000397_s.txt,N/A,0.036859222
output/summary/000398_s.txt,N/A,0.03669712
output/summary/000399_s.txt,N/A,0.037863048
output/summary/000400_s.txt,N/A,0.037046186
output/summary/000401_s.txt,N/A,0.03736557
output/summary/000402_s.txt,N/A,0.037160097
output/summary/000403_s.txt,N/A,0.037059945
output/summary/000404_s.txt,N/A,0.037149621
output/summary/000405_s.txt,N/A,0.037248586
output/summary/000406_s.txt,N/A,0.03731298
output/summary/000407_s.txt,N/A,0.037073214
output/summary/000408_s.txt,N/A,0.037274288
output/summary/000409_s.txt,N/A,0.037449519
output/summary/000410_s.txt,N/A,0.037737265
output/summary/000411_s.txt,N/A,0.037208077
output/summary/000412_s.txt,N/A,0.0374271
output/summary/000413_s.txt,N/A,0.037552116
output/summary/000414_s.txt,N/A,0.036909367
output/summary/000415_s.txt,N/A,0.037597303
output/summary/000416_s.txt,N/A,0.036811589
output/summary/000417_s.txt,N/A,0.037065881
output/summary/000418_s.txt,N/A,0.037231964
output/summary/000419_s.txt,N/A,0.037087742
output/summary/000420_s.txt,N/A,0.03685538
output/summary/000421_s.txt,N/A,0.037158351
output/summary/000422_s.txt,N/A,0.038045962
output/summary/000423_s.txt,N/A,0.037406566
output/summary/000424_s.txt,N/A,0.03777414
output/summary/000425_s.txt,N/A,0.037231405
output/summary/000426_s.txt,N/A,0.037315424
output/summary/000427_s.txt,N/A,0.037625378
output/summary/000428_s.txt,N/A,0.037557143
output/summary/000429_s.txt,N/A,0.038076971
output/summary/000430_s.txt,N/A,0.037603868
output/summary/000431_s.txt,N/A,0.0380028
output/summary/000432_s.txt,N/A,0.037802635
output/summary/000433_s.txt,N/A,0.038288381
output/summary/000434_s.txt,N/A,0.037797328
output/summary/000435_s.txt,N/A,0.037757867
output/summary/000436_s.txt,N/A,0.037899575
output/summary/000437_s.txt,N/A,0.038085981
output/summary/000438_s.txt,N/A,0.037959638
output/summary/000439_s.txt,N/A,0.038440354
output/summary/000440_s.txt,N/A,0.039031001
output/summary/000441_s.txt,N/A,0.039204416
output/summary/000442_s.txt,N/A,0.039354995
output/summary/000443_s.txt,N/A,0.039224112
output/summary/000444_s.txt,N/A,0.039372315
output/summary/000445_s.txt,N/A,0.039128569
output/summary/000446_s.txt,N/A,0.039355064
output/summary/000447_s.txt,N/A,0.039007534
output/summary/000448_s.txt,N/A,0.039649165
output/summary/000449_s.txt,N/A,0.039469604
output/summary/000450_s.txt,N/A,0.039461991
output/summary/000451_s.txt,N/A,0.039426162
output/summary/000452_s.txt,N/A,0.039169216
output/summary/000453_s.txt,N/A,0.038954455
output/summary/000454_s.txt,N/A,0.039456473
output/summary/000455_s.txt,N/A,0.039287597
output/summary/000456_s.txt,N/A,0.039312182
output/summary/000457_s.txt,N/A,0.039563121
output/summary/000458_s.txt,N/A,0.039659292
output/summary/000459_s.txt,N/A,0.039224461
output/summary/000460_s.txt,N/A,0.039228721
output/summary/000461_s.txt,N/A,0.038907801
output/summary/000462_s.txt,N/A,0.039573596
output/summary/000463_s.txt,N/A,0.039674936
output/summary/000464_s.txt,N/A,0.039509063
output/summary/000465_s.txt,N/A,0.039355693
output/summary/000466_s.txt,N/A,0.039528549
output/summary/000467_s.txt,N/A,0.039267483
output/summary/000468_s.txt,N/A,0.039525896
output/summary/000469_s.txt,N/A,0.039261826
output/summary/000470_s.txt,N/A,0.039116417
output/summary/000471_s.txt,N/A,0.039375876
output/summary/000472_s.txt,N/A,0.040009196
output/summary/000473_s.txt,N/A,0.039397527
output/summary/000474_s.txt,N/A,0.039723825
output/summary/000475_s.txt,N/A,0.039763564
output/summary/000476_s.txt,N/A,0.039512206
output/summary/000477_s.txt,N/A,0.039620879
output/summary/000478_s.txt,N/A,0.039508854
output/summary/000479_s.txt,N/A,0.039127381
output/summary/000480_s.txt,N/A,0.039372873
output/summary/000481_s.txt,N/A,0.03936959
output/summary/000482_s.txt,N/A,0.039219991
output/summary/000483_s.txt,N/A,0.039877405
output/summary/000484_s.txt,N/A,0.039719145
output/summary/000485_s.txt,N/A,0.039895844
output/summary/000486_s.txt,N/A,0.03989745
output/summary/000487_s.txt,N/A,0.039423228
output/summary/000488_s.txt,N/A,0.039690511
output/summary/000489_s.txt,N/A,0.039870492
output/summary/000490_s.txt,N/A,0.039916517
output/summary/000491_s.txt,N/A,0.040495569
output/summary/000492_s.txt,N/A,0.040082947
output/summary/000493_s.txt,N/A,0.03976992
output/summary/000494_s.txt,N/A,0.039531692
output/summary/000495_s.txt,N/A,0.039460873
output/summary/000496_s.txt,N/A,0.039822231
output/summary/000497_s.txt,N/A,0.040343594
output/summary/000498_s.txt,N/A,0.040305881
output/summary/000499_s.txt,N/A,0.040395557
output/summary/000500_s.txt,N/A,0.040500248
output/summary/000501_s.txt,N/A,0.039756649
output/summary/000502_s.txt,N/A,0.039923361
output/summary/000503_s.txt,N/A,0.040053405
output/summary/000504_s.txt,N/A,0.040190643
output/summary/000505_s.txt,N/A,0.040225144
output/summary/000506_s.txt,N/A,0.040202864
output/summary/000507_s.txt,N/A,0.040115913
output/summary/000508_s.txt,N/A,0.040031055
output/summary/000509_s.txt,N/A,0.04009077
output/summary/000510_s.txt,N/A,0.039773342
output/summary/000511_s.txt,N/A,0.039987265
output/summary/000512_s.txt,N/A,0.040010383
output/summary/000513_s.txt,N/A,0.039819576
output/summary/000514_s.txt,N/A,0.040070307
output/summary/000515_s.txt,N/A,0.040230802
output/summary/000516_s.txt,N/A,0.040184636
output/summary/000517_s.txt,N/A,0.040086999
output/summary/000518_s.txt,N/A,0.039963379
output/summary/000519_s.txt,N/A,0.040000255
output/summary/000520_s.txt,N/A,0.04018757
output/summary/000521_s.txt,N/A,0.039814967
output/summary/000522_s.txt,N/A,0.040167315
output/summary/000523_s.txt,N/A,0.041582017
output/summary/000524_s.txt,N/A,0.04220088
output/summary/000525_s.txt,N/A,0.042112601
output/summary/000526_s.txt,N/A,0.0418361
output/summary/000527_s.txt,N/A,0.042189915
output/summary/000528_s.txt,N/A,0.042389381
output/summary/000529_s.txt,N/A,0.042418785
output/summary/000530_s.txt,N/A,0.042256543
output/summary/000531_s.txt,N/A,0.042580885
output/summary/000532_s.txt,N/A,0.042230074
output/summary/000533_s.txt,N/A,0.042330575
output/summary/000534_s.txt,N/A,0.04213886
output/summary/000535_s.txt,N/A,0.041950569
output/summary/000536_s.txt,N/A,0.041849649
output/summary/000537_s.txt,N/A,0.042288042
output/summary/000538_s.txt,N/A,0.042192289
output/summary/000539_s.txt,N/A,0.042316397
output/summary/000540_s.txt,N/A,0.042538422
output/summary/000541_s.txt,N/A,0.041751731
output/summary/000542_s.txt,N/A,0.042187121
output/summary/000543_s.txt,N/A,0.042183908
output/summary/000544_s.txt,N/A,0.042251305
output/summary/000545_s.txt,N/A,0.042424022
output/summary/000546_s.txt,N/A,0.042246067
output/summary/000547_s.txt,N/A,0.042536676
output/summary/000548_s.txt,N/A,0.042929742
output/summary/000549_s.txt,N/A,0.042607634
output/summary/000550_s.txt,N/A,0.042260454
output/summary/000551_s.txt,N/A,0.041808162
output/summary/000552_s.txt,N/A,0.04216086
output/summary/000553_s.txt,N/A,0.042639761
output/summary/000554_s.txt,N/A,0.042772459
output/summary/000555_s.txt,N/A,0.042452656
output/summary/000556_s.txt,N/A,0.042437501
output/summary/000557_s.txt,N/A,0.042506644
output/summary/000558_s.txt,N/A,0.042189704
output/summary/000559_s.txt,N/A,0.042292441
output/summary/000560_s.txt,N/A,0.04236752
output/summary/000561_s.txt,N/A,0.042290975
output/summary/000562_s.txt,N/A,0.042801932
output/summary/000563_s.txt,N/A,0.042621462
output/summary/000564_s.txt,N/A,0.042253819
output/summary/000565_s.txt,N/A,0.042184118
output/summary/000566_s.txt,N/A,0.042666929
output/summary/000567_s.txt,N/A,0.042314162
output/summary/000568_s.txt,N/A,0.042491628
output/summary/000569_s.txt,N/A,0.042350968
output/summary/000570_s.txt,N/A,0.042862694
output/summary/000571_s.txt,N/A,0.042645069
output/summary/000572_s.txt,N/A,0.042969621
output/summary/000573_s.txt,N/A,0.042525151
output/summary/000574_s.txt,N/A,0.043577378
output/summary/000575_s.txt,N/A,0.04221366
output/summary/000576_s.txt,N/A,0.043799333
output/summary/000577_s.txt,N/A,0.042788732
output/summary/000578_s.txt,N/A,0.042282035
output/summary/000579_s.txt,N/A,0.043216648
output/summary/000580_s.txt,N/A,0.043785924
output/summary/000581_s.txt,N/A,0.043592255
output/summary/000582_s.txt,N/A,0.043310724
output/summary/000583_s.txt,N/A,0.04315449
output/summary/000584_s.txt,N/A,0.043494895
output/summary/000585_s.txt,N/A,0.043288236
output/summary/000586_s.txt,N/A,0.043486445
output/summary/000587_s.txt,N/A,0.043313937
output/summary/000588_s.txt,N/A,0.043937828
output/summary/000589_s.txt,N/A,0.044377478
output/summary/000590_s.txt,N/A,0.04350174
output/summary/000591_s.txt,N/A,0.043691638
output/summary/000592_s.txt,N/A,0.043669917
output/summary/000593_s.txt,N/A,0.043846476
output/summary/000594_s.txt,N/A,0.043757568
output/summary/000595_s.txt,N/A,0.043891523
output/summary/000596_s.txt,N/A,0.043747091
